=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.11 11:41:03 =~=~=~=~=~=~=~=~=~=~=~=
265,15934423,99832.44,27.51,-0.702,-0.522,0.644
267,15994409,99833.19,27.51,-0.712,-0.586,0.209
269,16054397,99833.02,27.51,-0.705,-0.571,-0.036
271,16114415,99831.47,27.51,-0.668,-0.440,0.194
273,16174397,99836.11,27.50,-0.702,-0.832,0.383
275,16234423,99834.98,27.50,-0.667,-0.738,0.055
277,16294427,99834.82,27.50,-0.679,-0.724,0.210
279,16354397,99838.59,27.50,-0.695,-1.042,0.009
281,16414415,99837.62,27.50,-0.734,-0.960,-0.266
283,16474397,99833.48,27.50,-0.723,-0.611,-0.661
285,16534423,99834.94,27.50,-0.721,-0.734,-0.049
287,16594397,99831.06,27.50,-0.674,-0.406,0.181
289,16654397,99831.65,27.50,-0.637,-0.455,0.561
291,16714415,99831.78,27.50,-0.613,-0.467,0.631
293,16774407,99834.23,27.50,-0.622,-0.673,0.394
295,16834423,99831.38,27.49,-0.589,-0.433,0.097
297,16894452,99830.95,27.50,-0.573,-0.396,0.267
299,16954397,99832.06,27.49,-0.608,-0.491,0.045
301,17014415,99834.62,27.49,-0.598,-0.707,-0.109
303,17074397,99837.26,27.49,-0.631,-0.929,0.155
305,17134423,99833.91,27.49,-0.619,-0.647,-0.324
307,17194397,99834.60,27.49,-0.633,-0.705,-0.122
309,17254397,99834.30,27.49,-0.656,-0.680,-0.258
311,17314415,99836.09,27.49,-0.672,-0.831,-0.280
313,17374397,99830.55,27.49,-0.650,-0.363,-0.270
315,17434423,99831.89,27.49,-0.620,-0.476,0.174
317,17494427,99831.71,27.49,-0.619,-0.461,0.427
319,17554408,99833.10,27.49,-0.643,-0.578,-0.037
321,17614415,99834.26,27.49,-0.647,-0.676,-0.152
323,17674397,99833.14,27.49,-0.670,-0.582,-0.200
325,17734423,99832.41,27.49,-0.664,-0.520,-0.321
327,17794397,99836.67,27.49,-0.665,-0.880,0.226
329,17854397,99831.86,27.49,-0.619,-0.474,0.233
331,17914415,99833.61,27.49,-0.606,-0.621,0.412
333,17974397,99834.39,27.49,-0.628,-0.687,0.200
335,18034423,99829.49,27.48,-0.592,-0.273,-0.237
337,18094427,99834.95,27.49,-0.624,-0.735,0.214
339,18154397,99833.58,27.49,-0.609,-0.619,-0.004
341,18214415,99832.89,27.49,-0.604,-0.560,0.054
343,18274397,99837.98,27.49,-0.649,-0.991,0.044
345,18334431,99835.02,27.49,-0.632,-0.740,-0.284
347,18394410,99834.77,27.49,-0.651,-0.719,-0.139
349,18454396,99832.20,27.49,-0.624,-0.502,-0.181
351,18514415,99835.54,27.48,-0.631,-0.784,0.276
353,18574397,99834.40,27.49,-0.607,-0.688,0.205
355,18634423,99835.66,27.48,-0.648,-0.794,0.025
357,18694427,99830.89,27.49,-0.644,-0.392,-0.597
359,18754397,99834.73,27.49,-0.671,-0.717,-0.202
361,18814415,99839.75,27.49,-0.727,-1.140,-0.143
363,18874397,99836.33,27.48,-0.737,-0.851,-0.624
365,18934422,99833.31,27.48,-0.668,-0.596,-0.104
367,18994397,99835.23,27.48,-0.691,-0.758,0.556
369,19054397,99835.34,27.48,-0.730,-0.768,-0.307
371,19114425,99833.41,27.48,-0.672,-0.604,-0.211
373,19174397,99829.71,27.48,-0.642,-0.292,0.470
375,19234422,99833.39,27.49,-0.668,-0.603,0.243
377,19294427,99836.37,27.48,-0.697,-0.854,-0.064
379,19354397,99834.41,27.48,-0.677,-0.689,-0.179
381,19414415,99835.55,27.48,-0.699,-0.786,0.017
383,19474397,99831.98,27.48,-0.659,-0.484,-0.119
385,19534423,99840.17,27.48,-0.718,-1.176,0.319
387,19594397,99833.57,27.48,-0.694,-0.618,-0.378
389,19654397,99833.44,27.48,-0.676,-0.607,-0.052
391,19714415,99836.79,27.48,-0.689,-0.890,0.314
393,19774397,99834.75,27.48,-0.705,-0.718,-0.145
395,19834423,99829.09,27.47,-0.622,-0.239,-0.118
397,19894460,99831.81,27.47,-0.601,-0.470,0.867
399,19954397,99832.84,27.47,-0.589,-0.556,0.596
401,20014415,99831.82,27.47,-0.600,-0.470,0.087
403,20074397,99833.05,27.47,-0.537,-0.574,0.261
405,20134423,99832.54,27.47,-0.586,-0.531,0.438
407,20194397,99837.32,27.47,-0.620,-0.935,-0.444
409,20254397,99834.96,27.47,-0.607,-0.736,-0.222
411,20314415,99833.12,27.47,-0.631,-0.579,-0.253
413,20374397,99833.89,27.47,-0.644,-0.645,-0.379
415,20434423,99836.02,27.47,-0.618,-0.825,0.137
417,20494427,99832.84,27.47,-0.631,-0.556,0.135
419,20554397,99832.97,27.47,-0.611,-0.567,-0.160
421,20614415,99834.73,27.47,-0.649,-0.716,0.084
423,20674407,99836.66,27.47,-0.681,-0.879,-0.394
425,20734423,99836.52,27.47,-0.732,-0.867,-0.593
427,20794397,99833.48,27.47,-0.734,-0.610,-0.774
429,20854397,99835.83,27.47,-0.743,-0.809,-0.166
431,20914416,99835.57,27.47,-0.731,-0.787,0.088
433,20974397,99834.46,27.47,-0.698,-0.693,0.240
435,21034423,99834.41,27.47,-0.711,-0.689,0.234
437,21094427,99832.84,27.47,-0.706,-0.556,-0.167
439,21154397,99833.92,27.47,-0.673,-0.647,0.208
441,21214415,99839.54,27.47,-0.731,-1.122,0.389
443,21274397,99833.84,27.47,-0.726,-0.641,-0.580
445,21334423,99833.12,27.47,-0.714,-0.580,-0.279
447,21394410,99834.94,27.47,-0.694,-0.734,0.319
449,21454408,99836.92,27.47,-0.710,-0.901,0.347
451,21514415,99833.98,27.47,-0.672,-0.653,0.017
453,21574397,99837.27,27.47,-0.718,-0.931,0.149
455,21634423,99835.59,27.47,-0.720,-0.788,-0.400
457,21694427,99837.00,27.47,-0.728,-0.908,-0.128
459,21754397,99832.50,27.48,-0.672,-0.528,0.073
461,21814415,99832.48,27.47,-0.655,-0.526,0.463
463,21874397,99831.80,27.48,-0.616,-0.469,0.436
465,21934423,99837.23,27.48,-0.657,-0.928,0.460
467,21994397,99834.55,27.48,-0.657,-0.701,-0.264
469,22054397,99831.48,27.48,-0.644,-0.441,-0.268
471,22114415,99835.33,27.48,-0.647,-0.766,0.167
473,22174397,99833.82,27.48,-0.653,-0.639,0.064
475,22234431,99836.55,27.48,-0.708,-0.869,-0.320
477,22294426,99835.19,27.48,-0.699,-0.755,-0.483
479,22354397,99835.84,27.48,-0.712,-0.810,-0.071
481,22414415,99830.21,27.48,-0.656,-0.334,-0.079
483,22474397,99831.73,27.48,-0.636,-0.462,0.500
485,22534423,99832.96,27.48,-0.630,-0.567,0.465
487,22594397,99835.37,27.48,-0.654,-0.770,0.143
489,22654396,99837.11,27.48,-0.674,-0.917,-0.152
491,22714415,99834.32,27.48,-0.671,-0.681,-0.287
493,22774397,99834.85,27.48,-0.656,-0.726,-0.017
495,22834422,99833.90,27.48,-0.676,-0.645,0.025
497,22894465,99832.24,27.48,-0.665,-0.506,-0.281
499,22954396,99835.94,27.48,-0.700,-0.818,0.008
501,23014426,99835.60,27.48,-0.745,-0.790,-0.462
503,23074397,99831.44,27.48,-0.690,-0.438,-0.456
505,23134422,99835.19,27.48,-0.692,-0.755,0.529
507,23194397,99838.37,27.48,-0.720,-1.023,0.237
509,23254396,99836.02,27.48,-0.694,-0.825,-0.116
511,23314415,99838.44,27.48,-0.739,-1.030,0.001
513,23374397,99833.40,27.48,-0.720,-0.604,-0.497
515,23434423,99831.27,27.48,-0.663,-0.424,0.114
517,23494427,99832.21,27.48,-0.647,-0.503,0.676
519,23554397,99834.59,27.48,-0.653,-0.705,0.382
521,23614415,99832.16,27.48,-0.626,-0.499,0.108
523,23674397,99831.12,27.48,-0.579,-0.411,0.373
525,23734423,99836.14,27.48,-0.616,-0.835,0.546
527,23794409,99837.10,27.48,-0.670,-0.916,-0.351
529,23854397,99839.09,27.49,-0.726,-1.084,-0.803
531,23914416,99835.39,27.48,-0.732,-0.772,-0.804
533,23974397,99831.38,27.48,-0.663,-0.432,-0.135
535,24034423,99836.51,27.48,-0.702,-0.866,0.591
537,24094426,99837.21,27.49,-0.746,-0.925,-0.311
539,24154396,99828.27,27.49,-0.646,-0.170,-0.382
541,24214415,99831.83,27.49,-0.606,-0.471,1.010
543,24274397,99835.73,27.49,-0.611,-0.800,0.919
545,24334423,99838.04,27.49,-0.617,-0.996,0.281
547,24394410,99830.37,27.49,-0.556,-0.347,-0.004
549,24454397,99835.27,27.49,-0.600,-0.762,0.263
551,24514415,99835.19,27.49,-0.645,-0.755,-0.428
553,24574407,99835.07,27.49,-0.660,-0.745,-0.646
555,24634423,99832.95,27.49,-0.660,-0.566,-0.330
557,24694427,99834.41,27.50,-0.646,-0.689,0.035
559,24754397,99833.28,27.50,-0.666,-0.594,0.051
561,24814415,99834.08,27.50,-0.685,-0.661,-0.330
563,24874397,99836.45,27.50,-0.701,-0.861,-0.155
565,24934423,99834.41,27.50,-0.702,-0.688,-0.185
567,24994397,99830.07,27.50,-0.661,-0.322,-0.124
569,25054397,99833.36,27.50,-0.655,-0.600,0.429
571,25114415,99834.99,27.50,-0.693,-0.738,0.148
573,25174397,99833.33,27.51,-0.657,-0.598,-0.210
575,25234423,99830.24,27.51,-0.617,-0.337,0.338
577,25294427,99833.73,27.51,-0.663,-0.632,0.236
579,25354408,99834.83,27.51,-0.637,-0.724,-0.065
581,25414415,99831.03,27.51,-0.609,-0.403,0.254
583,25474397,99829.21,27.51,-0.559,-0.250,0.328
585,25534423,99835.85,27.51,-0.624,-0.811,0.462
587,25594397,99838.16,27.51,-0.703,-1.005,-0.650
589,25654397,99837.18,27.52,-0.707,-0.923,-0.893
591,25714415,99832.20,27.52,-0.689,-0.502,-0.342
593,25774397,99835.38,27.52,-0.699,-0.771,0.041
595,25834423,99834.46,27.52,-0.727,-0.693,-0.131
597,25894452,99835.54,27.52,-0.719,-0.784,-0.273
599,25954397,99833.48,27.52,-0.746,-0.611,-0.145
601,26014415,99836.11,27.52,-0.772,-0.833,-0.403
603,26074397,99832.87,27.52,-0.760,-0.559,-0.279
605,26134431,99831.47,27.52,-0.693,-0.440,0.247
607,26194397,99834.06,27.52,-0.667,-0.659,0.970
609,26254397,99829.39,27.52,-0.613,-0.265,0.561
611,26314415,99829.42,27.52,-0.608,-0.267,0.401
613,26374397,99834.11,27.52,-0.660,-0.664,0.057
615,26434423,99836.65,27.53,-0.678,-0.878,-0.292
617,26494427,99832.27,27.53,-0.645,-0.508,-0.156
619,26554397,99837.60,27.53,-0.700,-0.959,0.077
621,26614415,99831.44,27.53,-0.681,-0.438,-0.505
623,26674397,99835.40,27.53,-0.677,-0.773,0.058
625,26734422,99835.33,27.53,-0.701,-0.766,0.139
627,26794397,99833.39,27.53,-0.696,-0.603,-0.338
629,26854397,99837.34,27.53,-0.724,-0.936,-0.028
631,26914424,99833.98,27.53,-0.706,-0.653,-0.169
633,26974396,99838.59,27.53,-0.805,-1.042,-0.342
635,27034422,99835.01,27.54,-0.767,-0.740,-0.802
637,27094427,99836.00,27.53,-0.773,-0.823,0.141
639,27154397,99833.84,27.53,-0.702,-0.640,0.322
641,27214415,99835.34,27.54,-0.704,-0.768,0.735
643,27274397,99832.45,27.54,-0.682,-0.524,0.108
645,27334423,99838.00,27.54,-0.759,-0.992,-0.067
647,27394410,99836.23,27.54,-0.746,-0.843,-0.550
649,27454397,99830.24,27.54,-0.650,-0.337,0.205
651,27514415,99835.32,27.54,-0.666,-0.766,0.935
653,27574397,99833.91,27.54,-0.653,-0.647,0.198
655,27634423,99833.19,27.54,-0.613,-0.586,0.249
657,27694435,99834.87,27.54,-0.656,-0.728,0.250
659,27754397,99832.96,27.54,-0.646,-0.567,-0.389
661,27814415,99833.35,27.54,-0.635,-0.599,0.046
663,27874397,99833.90,27.54,-0.630,-0.646,0.215
665,27934420,99834.88,27.54,-0.678,-0.728,-0.128
667,27994397,99834.20,27.54,-0.668,-0.671,-0.458
669,28054397,99838.21,27.54,-0.709,-1.010,0.004
671,28114415,99834.84,27.54,-0.692,-0.726,-0.306
673,28174397,99832.91,27.54,-0.684,-0.562,-0.098
675,28234423,99831.29,27.54,-0.625,-0.425,0.262
677,28294427,99836.05,27.55,-0.622,-0.828,0.848
679,28354396,99831.57,27.55,-0.603,-0.449,0.223
681,28414415,99834.91,27.55,-0.638,-0.731,-0.056
683,28474407,99833.19,27.55,-0.647,-0.586,-0.334
685,28534423,99834.34,27.55,-0.649,-0.683,-0.178
687,28594397,99830.26,27.55,-0.616,-0.338,0.010
689,28654397,99830.73,27.55,-0.559,-0.379,0.498
691,28714415,99834.84,27.55,-0.599,-0.726,0.675
693,28774397,99835.64,27.55,-0.600,-0.793,-0.118
695,28834423,99833.97,27.55,-0.581,-0.652,0.011
697,28894452,99834.66,27.55,-0.570,-0.711,0.215
699,28954397,99829.90,27.55,-0.537,-0.308,0.113
701,29014415,99835.96,27.55,-0.596,-0.820,0.106
703,29074397,99833.88,27.55,-0.584,-0.644,-0.329
705,29134423,99832.21,27.55,-0.605,-0.503,-0.255
707,29194397,99837.12,27.55,-0.645,-0.918,-0.282
709,29254408,99836.62,27.56,-0.662,-0.876,-0.327
711,29314415,99832.41,27.56,-0.601,-0.520,-0.127
713,29374397,99835.21,27.56,-0.640,-0.756,0.353
715,29434423,99832.77,27.55,-0.605,-0.550,-0.143
717,29494427,99832.09,27.56,-0.572,-0.492,0.371
719,29554397,99836.67,27.56,-0.637,-0.880,0.226
721,29614415,99835.57,27.56,-0.681,-0.787,-0.748
723,29674397,99832.73,27.56,-0.668,-0.546,-0.691
725,29734423,99834.48,27.56,-0.657,-0.695,0.101
727,29794397,99835.74,27.56,-0.686,-0.802,0.128
729,29854397,99834.20,27.56,-0.688,-0.672,-0.333
731,29914416,99831.92,27.56,-0.644,-0.479,0.003
733,29974397,99834.21,27.56,-0.653,-0.672,0.428
735,30034431,99832.01,27.56,-0.665,-0.486,-0.113
737,30094426,99835.55,27.56,-0.709,-0.785,-0.331
739,30154397,99832.91,27.56,-0.695,-0.563,-0.372
741,30214415,99833.72,27.57,-0.670,-0.631,0.156
743,30274397,99830.95,27.57,-0.655,-0.396,0.269
745,30334423,99832.20,27.57,-0.634,-0.502,0.237
747,30394410,99837.61,27.56,-0.675,-0.960,0.370
749,30454397,99830.64,27.57,-0.620,-0.371,-0.190
751,30514415,99833.95,27.57,-0.597,-0.650,0.506
753,30574397,99832.17,27.57,-0.545,-0.500,0.697
755,30634422,99833.04,27.57,-0.571,-0.573,0.392
757,30694427,99837.35,27.57,-0.619,-0.938,-0.242
759,30754397,99833.13,27.57,-0.583,-0.581,-0.340
761,30814425,99833.55,27.57,-0.588,-0.616,0.114
763,30874397,99830.86,27.57,-0.574,-0.389,-0.055
765,30934422,99831.54,27.57,-0.535,-0.446,0.273
767,30994396,99836.10,27.57,-0.602,-0.832,0.327
769,31054397,99832.24,27.57,-0.588,-0.506,-0.575
771,31114415,99832.59,27.57,-0.582,-0.535,-0.064
773,31174397,99835.45,27.57,-0.636,-0.777,-0.066
775,31234423,99835.18,27.57,-0.627,-0.754,-0.406
777,31294427,99834.70,27.57,-0.634,-0.713,-0.039
779,31354397,99832.02,27.57,-0.606,-0.487,-0.073
781,31414415,99834.90,27.57,-0.621,-0.730,0.230
783,31474397,99831.48,27.57,-0.600,-0.442,-0.039
785,31534423,99833.02,27.57,-0.608,-0.571,0.069
787,31594409,99833.59,27.57,-0.611,-0.620,0.025
789,31654397,99834.90,27.57,-0.621,-0.730,-0.003
791,31714415,99834.70,27.57,-0.642,-0.714,-0.174
793,31774397,99835.12,27.57,-0.664,-0.750,-0.356
795,31834423,99830.62,27.57,-0.601,-0.369,-0.115
797,31894453,99831.13,27.57,-0.563,-0.412,0.682
799,31954397,99828.14,27.57,-0.487,-0.159,0.790
801,32014415,99833.03,27.57,-0.508,-0.572,0.862
803,32074397,99835.44,27.58,-0.526,-0.776,0.135
805,32134423,99834.17,27.57,-0.537,-0.669,-0.222
807,32194397,99836.66,27.57,-0.587,-0.879,-0.369
809,32254396,99835.90,27.58,-0.605,-0.815,-0.579
811,32314415,99831.30,27.57,-0.574,-0.427,-0.356
813,32374407,99835.29,27.57,-0.578,-0.763,0.270
815,32434423,99835.87,27.58,-0.552,-0.812,0.379
817,32494427,99828.65,27.58,-0.505,-0.202,0.206
819,32554396,99832.35,27.58,-0.526,-0.515,0.240
821,32614415,99829.53,27.58,-0.520,-0.277,-0.102
823,32674397,99831.20,27.58,-0.527,-0.418,-0.056
825,32734423,99833.80,27.58,-0.573,-0.638,-0.107
827,32794397,99831.67,27.58,-0.552,-0.458,-0.369
829,32854397,99833.48,27.58,-0.556,-0.610,0.138
831,32914416,99833.13,27.58,-0.519,-0.581,0.269
833,32974397,99833.95,27.58,-0.553,-0.649,0.226
835,33034423,99834.61,27.58,-0.541,-0.706,-0.188
837,33094427,99833.55,27.58,-0.551,-0.616,0.022
839,33154408,99831.54,27.58,-0.571,-0.446,-0.378
841,33214415,99834.01,27.58,-0.609,-0.655,-0.429
843,33274397,99834.58,27.57,-0.605,-0.703,-0.247
845,33334423,99830.03,27.58,-0.545,-0.319,0.138
847,33394410,99834.28,27.57,-0.574,-0.678,0.477
849,33454397,99832.50,27.57,-0.575,-0.527,-0.128
851,33514415,99835.71,27.57,-0.633,-0.799,-0.298
853,33574397,99832.50,27.58,-0.608,-0.528,-0.498
855,33634423,99834.20,27.57,-0.648,-0.671,-0.102
857,33694427,99830.52,27.57,-0.599,-0.361,-0.232
859,33754397,99833.02,27.57,-0.592,-0.571,0.475
861,33814415,99833.95,27.57,-0.625,-0.650,0.118
863,33874397,99829.43,27.57,-0.574,-0.268,-0.258
865,33934431,99834.29,27.57,-0.579,-0.679,0.517
867,33994397,99832.89,27.57,-0.562,-0.560,0.281
869,34054397,99835.03,27.57,-0.597,-0.741,0.024
871,34114415,99831.32,27.57,-0.588,-0.428,-0.396
873,34174397,99834.92,27.57,-0.621,-0.732,-0.141
875,34234423,99830.57,27.57,-0.598,-0.365,-0.266
877,34294427,99833.91,27.57,-0.578,-0.647,0.284
879,34354397,99834.12,27.57,-0.586,-0.665,0.392
881,34414415,99831.68,27.57,-0.574,-0.458,-0.116
883,34474397,99833.62,27.57,-0.592,-0.622,-0.009
885,34534422,99829.95,27.57,-0.531,-0.312,0.075
887,34594397,99829.59,27.57,-0.525,-0.281,0.477
889,34654397,99831.95,27.57,-0.516,-0.481,0.292
891,34714425,99832.48,27.57,-0.539,-0.526,0.127
893,34774397,99835.18,27.57,-0.577,-0.754,-0.295
895,34834422,99834.43,27.57,-0.605,-0.690,-0.500
897,34894452,99833.68,27.57,-0.624,-0.627,-0.546
899,34954397,99830.33,27.57,-0.574,-0.344,-0.168
901,35014415,99832.77,27.57,-0.541,-0.551,0.675
903,35074397,99834.53,27.58,-0.586,-0.699,0.377
905,35134423,99831.14,27.58,-0.527,-0.412,-0.200
907,35194397,99834.82,27.58,-0.581,-0.723,0.311
909,35254397,99832.30,27.58,-0.564,-0.511,-0.379
911,35314415,99834.11,27.58,-0.594,-0.664,-0.084
913,35374397,99834.48,27.58,-0.595,-0.695,-0.195
915,35434423,99834.32,27.58,-0.628,-0.681,-0.225
917,35494435,99837.20,27.58,-0.656,-0.925,-0.391
919,35554397,99833.43,27.59,-0.657,-0.606,-0.392
921,35614415,99831.20,27.59,-0.623,-0.418,-0.158
923,35674397,99833.07,27.59,-0.624,-0.576,0.343
925,35734423,99831.78,27.59,-0.588,-0.467,0.266
927,35794397,99833.45,27.59,-0.568,-0.608,0.539
929,35854397,99835.30,27.59,-0.553,-0.764,0.533
931,35914417,99832.98,27.59,-0.580,-0.568,-0.001
933,35974397,99838.28,27.60,-0.646,-1.016,-0.503
935,36034423,99834.33,27.60,-0.630,-0.682,-0.591
937,36094427,99831.98,27.60,-0.639,-0.484,-0.284
939,36154397,99835.23,27.60,-0.641,-0.758,-0.048
941,36214415,99831.88,27.60,-0.609,-0.476,0.151
943,36274407,99834.47,27.60,-0.632,-0.694,0.179
945,36334423,99836.23,27.60,-0.665,-0.843,-0.186
947,36394410,99832.41,27.60,-0.646,-0.521,-0.387
949,36454397,99832.73,27.60,-0.630,-0.546,0.085
951,36514415,99831.14,27.60,-0.615,-0.413,0.220
953,36574397,99833.96,27.60,-0.646,-0.651,0.062
955,36634423,99835.09,27.60,-0.601,-0.747,0.145
957,36694427,99831.95,27.60,-0.557,-0.481,0.617
959,36754397,99829.59,27.60,-0.505,-0.282,0.540
961,36814415,99832.31,27.61,-0.539,-0.511,0.439
963,36874397,99835.02,27.60,-0.583,-0.741,-0.285
965,36934423,99834.07,27.61,-0.603,-0.660,-0.539
967,36994397,99838.06,27.61,-0.642,-0.998,-0.336
969,37054408,99829.00,27.61,-0.594,-0.232,-0.445
971,37114415,99832.46,27.61,-0.562,-0.524,0.377
973,37174397,99830.64,27.61,-0.546,-0.371,0.580
975,37234423,99833.92,27.61,-0.544,-0.648,0.303
977,37294427,99832.48,27.61,-0.532,-0.526,0.214
979,37354397,99833.14,27.61,-0.550,-0.582,-0.007
981,37414415,99832.36,27.61,-0.539,-0.516,-0.133
983,37474397,99832.77,27.61,-0.558,-0.550,-0.038
985,37534423,99829.66,27.61,-0.550,-0.288,-0.297
987,37594397,99833.79,27.61,-0.543,-0.636,0.164
989,37654397,99832.27,27.61,-0.522,-0.509,0.353
991,37714415,99835.45,27.61,-0.548,-0.777,0.181
993,37774397,99831.44,27.61,-0.542,-0.438,-0.280
995,37834431,99833.73,27.61,-0.605,-0.631,-0.416
997,37894465,99831.00,27.61,-0.602,-0.401,-0.697
999,37954397,99832.48,27.61,-0.563,-0.525,0.126
1001,38014415,99838.72,27.61,-0.631,-1.053,0.451
1003,38074397,99835.62,27.61,-0.658,-0.792,-0.700
1005,38134423,99833.04,27.61,-0.642,-0.573,-0.580
1007,38194397,99832.67,27.61,-0.630,-0.542,0.068
1009,38254397,99831.77,27.61,-0.539,-0.466,0.613
1011,38314415,99835.15,27.62,-0.587,-0.751,0.865
1013,38374397,99832.00,27.62,-0.576,-0.485,-0.365
1015,38434422,99832.62,27.62,-0.569,-0.538,-0.019
1017,38494427,99833.05,27.62,-0.611,-0.574,-0.104
1019,38554397,99832.84,27.62,-0.610,-0.557,-0.443
1021,38614425,99831.33,27.62,-0.588,-0.428,0.003
1023,38674397,99835.12,27.62,-0.627,-0.749,0.140
1025,38734422,99833.61,27.62,-0.662,-0.622,-0.489
1027,38794397,99834.99,27.62,-0.641,-0.738,-0.311
1029,38854397,99831.12,27.62,-0.595,-0.411,0.328
1031,38914415,99833.06,27.62,-0.552,-0.575,0.684
1033,38974397,99833.68,27.62,-0.559,-0.627,0.626
1035,39034423,99839.00,27.62,-0.602,-1.077,0.030
1037,39094427,99835.23,27.62,-0.600,-0.758,-0.390
1039,39154397,99831.88,27.62,-0.560,-0.476,-0.171
1041,39214415,99832.62,27.62,-0.538,-0.537,0.433
1043,39274397,99835.80,27.62,-0.582,-0.807,0.241
1045,39334423,99832.05,27.62,-0.584,-0.490,-0.511
1047,39394418,99832.43,27.62,-0.575,-0.522,-0.197
1049,39454396,99834.58,27.62,-0.611,-0.703,0.025
1051,39514415,99833.96,27.62,-0.612,-0.651,-0.308
1053,39574397,99831.33,27.62,-0.550,-0.429,0.138
1055,39634423,99832.67,27.62,-0.534,-0.542,0.706
1057,39694427,99831.66,27.62,-0.504,-0.457,0.433
1059,39754396,99836.71,27.63,-0.560,-0.883,0.232
1061,39814415,99834.84,27.63,-0.587,-0.726,-0.572
1063,39874397,99830.60,27.63,-0.533,-0.367,-0.364
1065,39934423,99833.34,27.63,-0.570,-0.599,0.271
1067,39994397,99831.99,27.63,-0.580,-0.485,-0.333
1069,40054397,99833.38,27.63,-0.597,-0.601,-0.256
1071,40114415,99830.88,27.63,-0.561,-0.391,-0.045
1073,40174407,99833.70,27.63,-0.546,-0.629,0.491
1075,40234423,99833.12,27.63,-0.560,-0.580,0.236
1077,40294427,99834.42,27.63,-0.589,-0.690,-0.268
1079,40354397,99835.57,27.63,-0.621,-0.787,-0.386
