=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 17:36:38 =~=~=~=~=~=~=~=~=~=~=~=
3894,121841395,49845.35,27.48,-1.110,-0.025
3896,121901396,49843.05,27.48,-1.045,0.002
3898,121961395,49845.50,27.48,-1.058,0.650
3900,122021395,49847.33,27.48,-1.097,0.156
3902,122081395,49846.57,27.49,-1.109,-0.397
3904,122141394,49844.10,27.49,-1.056,-0.214
3906,122201396,49844.84,27.49,-1.060,0.360
3908,122261395,49844.06,27.49,-1.048,0.081
3910,122321395,49844.25,27.49,-1.029,0.184
3912,122381395,49844.73,27.49,-1.024,0.323
3914,122441395,49845.08,27.50,-1.057,-0.030
3916,122501396,49844.62,27.50,-1.047,-0.314
3918,122561395,49844.65,27.50,-0.996,0.322
3920,122621395,49844.58,27.50,-1.035,0.341
3922,122681395,49845.97,27.50,-1.058,-0.367
3924,122741394,49847.16,27.50,-1.107,-0.302
3926,122801396,49844.78,27.50,-1.099,-0.643
3928,122861395,49844.62,27.50,-1.080,-0.125
3930,122921403,49847.38,27.51,-1.130,0.198
3932,122981395,49845.08,27.50,-1.083,-0.208
3934,123041395,49844.03,27.51,-1.056,0.270
3936,123101396,49846.29,27.51,-1.086,0.307
3938,123161394,49846.83,27.51,-1.096,-0.063
3940,123221395,49846.44,27.51,-1.109,-0.207
3942,123281395,49845.86,27.51,-1.136,-0.422
3944,123341395,49844.87,27.51,-1.093,-0.229
3946,123401396,49843.84,27.51,-1.055,0.454
3948,123461395,49846.64,27.50,-1.089,0.463
3950,123521395,49844.60,27.51,-1.067,-0.123
3952,123581395,49845.06,27.50,-1.068,0.025
3954,123641395,49846.13,27.50,-1.102,-0.025
3956,123701396,49847.15,27.50,-1.146,-0.408
3958,123761395,49845.46,27.50,-1.115,-0.407
3960,123821395,49845.14,27.50,-1.087,0.244
3962,123881395,49845.91,27.50,-1.108,0.265
3964,123941394,49846.14,27.50,-1.134,-0.243
3966,124001396,49845.45,27.50,-1.123,-0.297
3968,124061394,49846.58,27.50,-1.135,0.071
3970,124121395,49845.69,27.50,-1.114,0.030
3972,124181395,49845.45,27.50,-1.132,-0.014
3974,124241395,49845.12,27.49,-1.122,-0.174
3976,124301396,49845.67,27.49,-1.133,0.055
3978,124361395,49846.14,27.49,-1.126,0.034
3980,124421395,49844.51,27.49,-1.114,0.009
3982,124481395,49845.60,27.49,-1.115,0.079
3984,124541394,49845.49,27.49,-1.106,0.160
3986,124601396,49846.26,27.48,-1.125,0.054
3988,124661394,49844.31,27.48,-1.107,-0.221
3990,124721395,49844.18,27.48,-1.089,0.062
3992,124781395,49844.27,27.48,-1.071,0.319
3994,124841395,49844.67,27.48,-1.066,0.304
3996,124901396,49844.32,27.48,-1.022,0.333
3998,124961394,49844.89,27.48,-1.029,0.478
4000,125021395,49843.97,27.47,-1.018,-0.001
4002,125081395,49845.56,27.47,-1.051,-0.012
4004,125141394,49845.05,27.47,-1.049,-0.233
4006,125201396,49843.80,27.47,-0.986,0.168
4008,125261394,49844.25,27.47,-0.994,0.568
4010,125321394,49845.38,27.46,-1.023,-0.021
4012,125381395,49845.38,27.46,-1.044,-0.324
4014,125441395,49844.53,27.46,-1.016,-0.189
4016,125501396,49844.90,27.46,-1.017,0.229
4018,125561394,49845.13,27.45,-1.023,0.044
4020,125621395,49844.39,27.45,-1.046,-0.260
4022,125681395,49846.93,27.45,-1.087,-0.300
4024,125741394,49844.76,27.44,-1.117,-0.611
4026,125801396,49844.29,27.44,-1.083,-0.462
4028,125861394,49845.02,27.44,-1.094,0.303
4030,125921403,49844.44,27.44,-1.099,-0.102
4032,125981395,49846.34,27.44,-1.148,-0.208
4034,126041395,49845.93,27.44,-1.123,-0.239
4036,126101396,49844.14,27.44,-1.083,0.222
4038,126161395,49843.84,27.43,-1.070,0.320
4040,126221395,49845.59,27.43,-1.054,0.437
4042,126281395,49843.04,27.43,-0.996,0.441
4044,126341395,49845.71,27.43,-1.007,0.604
4046,126401396,49845.62,27.42,-1.058,-0.079
4048,126461395,49845.63,27.42,-1.052,-0.549
4050,126521395,49844.30,27.42,-1.015,0.089
4052,126581395,49844.91,27.42,-1.032,0.232
4054,126641395,49845.67,27.42,-1.097,-0.381
4056,126701396,49844.32,27.41,-1.034,-0.427
4058,126761395,49845.46,27.42,-1.066,0.422
4060,126821395,49843.63,27.41,-0.995,0.047
4062,126881395,49845.52,27.41,-1.002,0.714
4064,126941395,49846.37,27.41,-1.035,0.101
4066,127001396,49844.98,27.41,-1.025,-0.364
4068,127061394,49845.53,27.41,-1.024,-0.008
4070,127121394,49845.40,27.41,-1.008,0.154
4072,127181395,49846.07,27.41,-1.041,0.041
4074,127241395,49844.54,27.41,-1.005,-0.228
4076,127301396,49844.12,27.41,-1.018,0.076
4078,127361395,49845.35,27.41,-1.059,-0.255
4080,127421395,49847.03,27.41,-1.139,-0.623
4082,127481395,49844.87,27.41,-1.117,-0.853
4084,127541395,49845.99,27.41,-1.103,0.131
4086,127601396,49845.00,27.41,-1.104,0.192
4088,127661395,49845.27,27.41,-1.088,0.013
