=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 01:02:26 =~=~=~=~=~=~=~=~=~=~=~=
6606,2183,75362606,-24.250,0.812,166.796,166.688,1.236,0.135,-0.723,99681.81,33.36,-91.680,-93.332,-17.8846,1,1
6617,2187,75473275,-22.438,0.750,166.692,166.625,1.141,1.689,-3.441,99663.45,33.37,-91.714,-93.245,-18.0532,1,1
6629,2191,75594909,-19.125,0.562,166.572,166.438,1.626,3.199,3.055,99645.61,33.37,-91.582,-93.143,-18.1628,1,1
6640,2194,75695082,-12.312,0.312,166.389,166.188,1.370,-0.385,2.290,99687.96,33.34,-91.461,-93.086,-18.4518,1,1
6651,2197,75795103,-3.625,0.125,166.260,166.250,1.422,0.700,-1.754,99675.14,33.37,-91.443,-93.123,-19.3052,1,1
6664,2201,75913584,-2.062,0.125,166.212,166.188,1.043,-0.082,-2.120,99684.38,33.36,-91.457,-93.185,-19.1700,1,1
6676,2205,76035403,-1.312,0.125,166.169,166.125,1.163,1.418,-0.455,99666.65,33.36,-91.466,-93.244,-19.1126,1,1
6688,2209,76153752,-1.125,0.125,166.137,166.125,0.945,-0.213,0.087,99685.93,33.38,-91.450,-93.291,-19.1423,1,1
6700,2213,76275610,-1.125,0.125,166.128,166.125,0.961,-0.052,1.009,99684.03,33.37,-91.454,-93.345,-19.2799,1,1
6712,2217,76396084,-1.125,0.125,166.126,166.125,1.366,2.331,2.608,99655.87,33.39,-91.432,-93.393,-19.2890,1,1
6724,2221,76515380,-0.688,0.188,166.125,166.125,1.457,0.385,2.761,99678.86,33.38,-91.327,-93.421,-19.1672,1,1
6734,2224,76615145,-0.375,0.188,166.125,166.125,1.085,0.029,-2.440,99683.06,33.37,-91.409,-93.479,-19.1334,1,1
6746,2228,76728526,1.000,0.438,165.944,165.438,0.937,0.649,-1.748,99675.74,33.37,-91.487,-93.544,-19.2243,1,1
6757,2231,76828522,4.438,0.312,164.645,163.562,1.108,1.791,0.011,99662.24,33.38,-91.519,-93.591,-19.0881,1,1
6769,2234,76928574,10.312,0.375,163.728,163.312,0.921,0.755,-0.625,99674.48,33.37,-91.581,-93.618,-18.6790,1,1
6782,2238,77047177,18.125,0.438,163.246,162.938,0.901,2.149,-1.303,99658.02,33.37,-91.679,-93.586,-17.9205,1,1
6794,2241,77147355,24.625,0.625,162.768,162.250,0.760,-0.019,0.980,99683.63,33.35,-91.668,-93.456,-16.8871,1,1
6805,2244,77247457,27.562,0.688,161.913,161.188,0.826,0.800,-1.321,99673.95,33.36,-91.694,-93.258,-16.6792,1,1
6817,2248,77365834,27.875,0.688,161.188,160.875,0.949,0.689,2.735,99675.27,33.36,-91.625,-93.011,-16.6149,1,1
6827,2251,77465786,26.875,0.625,161.020,160.938,0.834,1.434,-2.810,99666.47,33.36,-91.635,-92.828,-16.8998,1,1
6838,2255,77577433,24.000,0.562,161.036,161.125,1.303,2.825,2.860,99650.04,33.38,-91.507,-92.627,-17.5907,1,1
6849,2258,77677708,20.938,0.500,161.101,161.062,1.165,2.403,0.580,99655.01,33.34,-91.471,-92.494,-16.8887,1,1
6861,2261,77780526,5.812,0.250,159.931,158.312,1.223,0.832,1.429,99673.59,33.37,-91.327,-92.396,-18.6251,1,1
6874,2265,77898342,-0.500,-0.312,158.284,157.875,0.960,-0.406,-0.773,99688.21,33.37,-91.258,-92.512,-19.1485,1,1
6885,2268,77998566,-0.625,-0.375,158.003,157.875,0.868,-0.050,-1.661,99684.00,33.36,-91.244,-92.567,-19.0796,1,1
6897,2272,78117534,-0.875,-0.375,157.937,157.938,0.874,2.081,-1.981,99658.82,33.35,-91.284,-92.643,-19.1605,1,1
6909,2276,78238719,-0.938,-0.375,157.937,157.938,1.756,3.033,6.985,99647.58,33.38,-91.049,-92.664,-19.1614,1,1
6921,2280,78357758,-1.000,-0.375,157.937,157.938,1.812,1.631,2.135,99664.13,33.39,-90.897,-92.701,-19.1414,1,1
6933,2284,78478891,-1.000,-0.375,157.937,157.938,1.432,-0.160,-2.255,99685.30,33.38,-90.858,-92.758,-19.1517,1,1
6945,2288,78599385,-1.000,-0.375,157.937,157.938,1.404,0.231,0.257,99680.68,33.40,-90.833,-92.816,-19.2097,1,1
6957,2292,78718348,-1.000,-0.312,157.937,157.938,1.387,-0.085,0.574,99684.41,33.38,-90.800,-92.876,-19.1227,1,1
6967,2295,78818555,-1.000,-0.312,157.937,157.938,1.317,0.801,-2.568,99673.94,33.38,-90.849,-92.938,-19.1028,1,1
6978,2299,78929413,-1.000,-0.312,157.937,157.938,1.063,-0.566,-0.951,99690.09,33.40,-90.870,-92.998,-19.1425,1,1
6990,2303,79050074,-0.875,-0.312,157.937,157.938,1.000,2.301,-2.484,99656.23,33.40,-91.017,-93.085,-19.1405,1,1
7002,2306,79150342,-0.562,-0.250,157.916,157.875,1.056,1.931,0.294,99660.59,33.39,-91.030,-93.136,-19.1298,1,1
7013,2309,79250367,-0.188,-0.125,157.888,157.875,1.056,0.540,1.781,99677.02,33.37,-91.030,-93.186,-19.5074,1,1
7027,2313,79369521,0.312,0.000,157.878,157.875,0.957,0.751,-1.408,99674.54,33.37,-91.113,-93.257,-19.2030,1,1
7039,2317,79490544,0.375,0.000,157.876,157.875,1.137,2.738,0.272,99651.06,33.38,-91.185,-93.324,-19.1017,1,1
7051,2321,79608771,0.375,0.000,157.875,157.875,0.999,0.216,1.226,99680.86,33.39,-91.174,-93.372,-19.1417,1,1
7063,2325,79729525,0.375,0.000,157.875,157.875,1.180,1.084,0.886,99670.60,33.41,-91.204,-93.427,-19.1317,1,1
7073,2328,79830645,0.375,0.000,157.875,157.875,1.139,0.958,-1.050,99672.09,33.38,-91.233,-93.473,-19.1416,1,1
7085,2332,79951354,0.375,0.000,157.875,157.875,0.944,0.041,-1.831,99682.93,33.40,-91.300,-93.532,-19.1517,1,1
7097,2336,80070561,0.438,0.062,157.875,157.875,1.034,0.779,0.381,99674.21,33.39,-91.358,-93.589,-19.1213,1,1
7109,2340,80191285,0.438,0.062,157.875,157.875,1.109,2.598,-0.878,99652.71,33.40,-91.453,-93.652,-19.1114,1,1
7121,2344,80309773,0.438,0.062,157.875,157.875,1.061,0.179,2.258,99681.30,33.40,-91.426,-93.689,-19.1411,1,1
7133,2348,80431690,0.438,0.062,157.875,157.875,0.883,0.459,-1.560,99677.98,33.41,-91.532,-93.752,-19.1312,1,1
7145,2352,80552071,0.438,0.062,157.875,157.875,1.042,2.816,-0.501,99650.13,33.41,-91.641,-93.814,-19.1112,1,1
7157,2356,80671846,0.438,0.062,157.875,157.875,0.485,-0.359,-1.923,99687.65,33.40,-91.739,-93.872,-18.9905,1,1
