=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 01:23:57 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,imu_valid,baro_valid
[IMU] BNO055 axis_map=0x24 sign_x=0 sign_y=0 sign_z=0
[SETUP] Baro PROM: C1=39189 C2=35799 C3=24633 C4=24872 C5=35093 C6=27857
[SETUP] Airspeed init failed -- check wiring/I2C address
[SETUP] SD card init failed -- check the card is inserted
3470,1153,45353470,7.750,-1.625,-141.916,228.625,-0.346,-0.982,-1.688,99643.48,35.03,-94.038,-94.749,-19.0782,0.5000,-0.3200,9.3900,-1.0625,0.5000,-84.8125,-22.0625,21.8750,22.3750,-0.3500,-0.2000,-0.4300,0.6500,-0.4400,9.7700,1,1
3482,1157,45474839,8.375,-2.562,-126.542,245.250,-0.422,-0.870,-0.786,99642.15,35.02,-94.095,-94.743,-18.8113,0.1400,-1.6000,9.3400,-0.5000,-1.3125,-132.3125,-27.2500,14.7500,22.3750,-0.6000,-1.3100,-0.4200,0.7500,-0.2900,9.7700,1,1
3494,1161,45595077,8.250,-3.438,-113.440,253.125,-0.204,-0.379,1.979,99636.35,35.03,-94.083,-94.726,-18.8983,-0.1000,-0.9700,9.3500,0.4375,1.5625,0.5000,-30.1875,9.5625,23.1875,-0.8300,-0.8200,-0.4200,0.7300,-0.1400,9.7700,1,1
3506,1165,45715061,8.000,-2.438,-112.198,241.750,-0.232,-0.932,0.636,99642.88,35.02,-94.075,-94.691,-18.5988,-0.7400,-1.1500,9.0800,-24.8750,-28.0000,213.8125,-30.1875,9.1875,23.5625,-1.4300,-0.8400,-0.6900,0.6800,-0.3100,9.7700,1,1
3516,1168,45815069,7.312,-1.062,-124.555,221.875,-0.126,0.311,-1.025,99628.20,35.01,-94.090,-94.700,-18.9865,-0.7400,0.5500,9.2000,-0.5000,2.6875,199.1250,-22.7500,19.5625,23.1875,-1.3100,1.1000,-0.5700,0.5700,-0.5500,9.7700,1,1
3528,1172,45931599,5.875,-0.062,-144.115,202.562,-0.108,-0.439,0.275,99637.06,35.00,-94.073,-94.691,-19.3944,0.9600,-0.2200,9.6600,-4.5625,5.2500,121.6250,-14.8750,25.8750,22.0000,0.6300,0.5000,-0.1100,0.3200,-0.7200,9.7700,1,1
3541,1176,46058221,4.438,0.312,-160.001,190.062,-0.237,-0.555,-0.644,99638.43,35.02,-94.096,-94.656,-16.5897,-2.9500,-0.4200,6.8200,0.6250,-17.9375,159.6875,-6.8750,29.5625,22.7500,-3.0300,0.3500,-2.9400,0.0800,-0.7800,9.7700,1,1
3552,1179,46165391,3.812,0.312,-175.691,167.312,-0.385,-0.779,-1.420,99641.09,35.01,-94.138,-94.660,-18.9050,0.7500,-3.5600,9.3600,0.3125,-1.6875,244.3125,1.2500,30.3750,22.3750,1.2800,-1.6600,-0.4500,-0.0300,-0.7800,9.7700,1,1
3563,1183,46275681,3.062,0.250,168.602,156.438,-0.289,-1.058,1.441,99644.38,35.00,-94.105,-94.662,-19.1277,0.2200,-1.0200,9.3900,-0.5000,-2.1250,205.0625,10.5000,30.3750,21.5625,0.3800,-0.2500,-0.3700,-0.1600,-0.7700,9.7700,1,1
3575,1187,46395902,1.125,-0.438,150.097,132.562,0.102,1.010,1.413,99619.95,35.02,-94.066,-94.673,-19.1786,-0.3200,-0.6900,9.3900,-2.0000,5.5000,294.9375,15.6875,27.0625,21.5625,0.1700,-0.0400,-0.3800,-0.4900,-0.6500,9.7700,1,1
3587,1191,46514478,-0.188,-2.250,125.252,105.562,-0.325,-0.919,-1.772,99642.73,35.02,-94.095,-94.698,-19.1109,-0.1000,-1.6500,9.3100,0.5625,-11.3750,259.0000,27.5625,11.7500,24.3750,0.6200,-2.1000,-0.3700,-0.7100,-0.3400,9.7700,1,1
3599,1195,46635863,-0.500,-3.875,101.264,84.750,-0.481,-1.980,-1.002,99655.27,35.04,-94.117,-94.721,-19.1355,0.0300,-0.9800,9.3400,-1.9375,-2.3125,159.9375,30.2500,0.7500,22.7500,0.8000,-0.9200,-0.4200,-0.7700,-0.0600,9.7700,1,1
3611,1199,46755466,-0.188,-4.875,81.500,69.875,-0.174,-1.006,2.882,99643.77,35.03,-94.086,-94.729,-19.0235,1.3000,0.1700,9.1400,-1.0000,1.3750,78.7500,29.8750,-7.2500,23.5625,1.1100,0.4000,-0.4900,-0.7200,0.1100,9.7700,1,1
3623,1203,46875888,0.188,-4.938,70.007,63.375,-0.147,-0.306,-0.234,99635.49,35.04,-94.102,-94.743,-19.0543,-0.1900,-0.4300,9.3000,0.2500,-1.1875,38.2500,28.0625,-14.7500,22.3750,0.7500,-0.4500,-0.4600,-0.6600,0.1200,9.7800,1,1
3635,1207,46996695,0.188,-4.500,65.501,66.188,-0.178,-0.757,0.394,99640.82,35.03,-94.097,-94.756,-19.0814,0.1800,-0.2000,9.2900,1.0625,2.2500,-127.5625,26.5625,-15.0625,22.0000,0.8400,-0.2400,-0.4800,-0.6500,0.0400,9.7800,1,1
3647,1211,47116429,1.438,-2.438,77.950,95.125,-0.314,-0.501,-0.590,99637.80,35.04,-94.144,-94.778,-18.7846,1.5800,-3.5200,9.0100,-4.1875,-9.6875,-346.3125,29.1875,-7.0000,23.1875,0.4800,-3.3800,-0.3500,-0.4400,-0.3100,9.7900,1,1
3659,1215,47236700,2.562,-1.250,102.991,122.875,-0.306,-0.108,0.174,99633.15,35.03,-94.168,-94.782,-19.3930,1.3300,-2.0300,9.6600,3.0625,19.5000,-320.4375,29.5625,8.1875,22.0000,1.5800,-1.5200,-0.1200,-0.2400,-0.5100,9.7800,1,1
3671,1219,47355473,3.812,-0.500,131.797,154.000,-0.035,0.911,2.189,99621.12,35.03,-94.138,-94.784,-19.1569,0.5400,-0.0500,9.3700,-1.6875,0.8750,-279.6875,22.8750,20.7500,23.1875,-0.4100,-0.2300,-0.2100,-0.0300,-0.6400,9.7800,1,1
3683,1223,47476857,4.812,-0.125,158.391,175.000,0.130,1.253,1.149,99617.08,35.04,-94.103,-94.788,-18.9864,-0.2600,-0.5600,9.2600,-1.5625,0.3750,-116.3750,7.6875,29.6875,21.5625,-0.4000,0.1500,-0.5100,0.1400,-0.7100,9.7700,1,1
3695,1227,47596649,6.188,-0.625,178.283,197.938,-0.392,-1.316,-3.249,99647.42,35.05,-94.144,-94.795,-19.4229,-1.0600,1.5200,9.5200,-6.1250,2.2500,-325.0000,-0.0625,30.7500,23.1875,-2.8800,0.3500,-0.3900,0.3700,-0.6200,9.7700,1,1
3707,1231,47717043,7.312,-1.500,-157.493,218.625,-0.029,0.062,1.863,99631.14,35.04,-94.114,-94.785,-19.0225,-0.3300,-0.5200,9.3700,-1.6250,-0.3125,-129.9375,-16.7500,24.8750,23.5625,-0.9000,-0.0400,-0.4000,0.5600,-0.4700,9.7700,1,1
3719,1235,47837327,8.000,-2.750,-137.728,238.250,0.153,0.683,0.839,99623.81,35.04,-94.082,-94.766,-18.6094,0.4600,-1.8700,9.1400,20.5000,4.1875,-265.1875,-23.0625,20.0625,24.7500,-0.2100,-1.6000,-0.6300,0.6800,-0.2600,9.7700,1,1
3731,1239,47956487,7.250,-4.312,-116.470,255.125,-0.031,1.405,-2.159,99615.28,35.04,-94.131,-94.763,-18.8843,0.2900,-1.2200,9.3100,-0.1250,0.6875,-35.6250,-29.3750,10.7500,24.0000,0.1300,-1.2200,-0.4800,0.5600,0.0100,9.7900,1,1
3743,1243,48077477,7.188,-4.750,-103.604,263.250,-0.046,0.308,1.138,99628.24,35.04,-94.086,-94.739,-18.8865,-0.2600,-1.0700,9.3400,-0.0625,0.2500,10.6250,-31.1875,4.5000,24.3750,-0.8100,-1.1600,-0.4400,0.5500,0.0800,9.7900,1,1
3755,1247,48197872,7.062,-3.938,-102.453,251.438,0.429,2.770,1.332,99599.16,35.04,-94.038,-94.713,-18.9861,-0.3000,-0.9500,9.4100,-0.3125,-2.3750,226.3750,-30.8750,3.7500,23.5625,-0.8300,-0.8900,-0.3700,0.5200,-0.0500,9.7900,1,1
3767,1251,48314462,7.500,-2.375,-114.947,236.000,0.306,0.094,0.620,99630.77,35.04,-93.939,-94.692,-18.7247,-0.5600,-2.0800,9.3000,1.6250,1.5625,127.9375,-26.0625,16.0000,23.5625,-1.1700,-1.7600,-0.4700,0.5900,-0.3300,9.7800,1,1
3778,1254,48417848,6.938,-1.750,-127.322,221.750,0.308,0.443,0.497,99626.65,35.03,-93.911,-94.680,-18.9407,-0.3400,-1.1000,9.3500,2.2500,-0.5000,137.3750,-22.0000,22.0000,22.7500,-0.8500,-0.6700,-0.4200,0.5000,-0.4200,9.7800,1,1
3790,1258,48537846,6.562,-1.375,-139.027,213.375,0.209,-1.231,1.543,99646.41,35.03,-93.838,-94.656,-18.9451,0.6300,-1.2500,9.3300,-1.5625,3.1875,85.5625,-18.1875,25.6875,23.5625,0.1900,-0.7500,-0.4500,0.4400,-0.4900,9.7800,1,1
3802,1262,48657468,5.625,-0.750,-151.606,199.062,0.399,1.263,-0.569,99616.96,35.03,-93.844,-94.661,-18.8113,-0.5800,-1.0500,9.1600,0.2500,1.2500,32.7500,-14.5625,27.1875,22.7500,-1.2300,-0.6400,-0.5100,0.2800,-0.6000,9.7800,1,1
3812,1265,48757457,4.938,-0.562,-158.832,195.188,0.016,-0.214,-1.870,99634.41,35.04,-93.877,-94.674,-19.0434,-0.6600,-1.1800,9.3800,-1.8125,14.3125,81.3750,-10.0625,29.2500,22.7500,-1.4500,-1.1000,-0.3600,0.1600,-0.6300,9.7800,1,1
3823,1269,48868226,4.250,-0.312,-170.136,179.312,-0.024,-0.386,0.322,99636.44,35.03,-93.877,-94.683,-19.0660,-0.6700,-0.6900,9.3400,0.3125,-8.9375,86.1250,-2.6875,30.0625,23.1875,-0.7200,-0.0100,-0.4400,0.0500,-0.6700,9.7800,1,1
3835,1273,48988485,3.875,-0.250,175.153,162.875,0.125,0.065,0.297,99631.11,35.04,-93.861,-94.694,-19.0569,-1.6900,-1.0500,9.3500,-1.1875,0.5625,135.7500,3.5625,30.5000,23.5625,-1.6600,-0.3600,-0.4300,-0.0300,-0.6800,9.7800,1,1
3848,1277,49118055,2.125,-0.875,153.045,135.562,-0.127,-1.191,-1.385,99645.94,35.04,-93.887,-94.719,-19.1686,0.0200,-0.5600,9.3900,6.2500,-10.5000,191.6875,18.7500,23.3750,24.3750,-0.0700,-0.1100,-0.5000,-0.3200,-0.5800,9.7800,1,1
3858,1280,49218431,2.125,-1.812,134.023,116.375,-0.155,-0.624,-1.864,99639.25,35.02,-93.937,-94.739,-19.1253,0.6700,-0.5800,9.3300,-0.5000,-5.2500,222.4375,26.1875,16.6875,23.1875,2.1300,-3.6900,-0.7300,-0.3200,-0.4200,9.7900,1,1
3869,1284,49328714,1.438,-2.625,113.441,96.438,-0.057,-0.100,1.750,99633.05,35.03,-93.935,-94.747,-19.0677,1.0700,-1.4100,9.2600,2.2500,4.7500,189.0000,30.2500,6.6875,22.7500,1.5100,-1.1200,-0.5200,-0.4400,-0.2800,9.7900,1,1
3881,1288,49449050,0.625,-3.625,94.027,81.688,-0.017,-0.843,0.868,99641.84,35.04,-93.908,-94.754,-19.1308,0.3200,0.2900,9.3200,4.5625,7.5000,80.9375,31.0000,-1.7500,23.1875,0.9000,0.4000,-0.4600,-0.5700,-0.1100,9.7800,1,1
3893,1292,49568852,1.438,-3.125,85.482,84.312,-0.196,-0.865,-1.909,99642.09,35.04,-93.965,-94.778,-19.1220,0.2800,-1.3200,9.3500,-3.3125,-6.3750,-56.8125,30.5625,-5.5000,22.3750,0.7200,-1.1200,-0.4400,-0.4400,-0.2000,9.7900,1,1
3905,1296,49689133,1.938,-2.375,90.330,98.938,-0.466,-0.925,-2.112,99642.80,35.05,-94.059,-94.807,-19.0305,1.1300,-0.2900,9.2000,1.9375,5.9375,-194.0625,31.7500,-2.1875,22.0000,1.4800,0.0200,-0.5800,-0.3500,-0.3200,9.7900,1,1
3915,1299,49789307,1.125,-1.125,106.072,123.438,-0.121,0.724,0.079,99623.33,35.06,-94.055,-94.815,-19.0879,-0.2800,-0.4900,9.3000,1.5000,-2.3125,-228.8125,29.8750,8.5625,23.5625,0.2100,0.0400,-0.4700,-0.4900,-0.5400,9.7700,1,1
3926,1303,49899516,2.438,-0.438,126.382,142.375,-0.136,0.090,0.602,99630.82,35.04,-94.064,-94.825,-19.1219,0.5200,-0.9400,9.3600,1.7500,-1.0625,-168.2500,22.8750,19.6875,23.1875,0.7900,-0.2900,-0.4100,-0.2700,-0.6500,9.7800,1,1
3938,1307,50019209,4.125,-0.188,148.853,166.750,-0.324,-1.309,-0.785,99647.34,35.04,-94.087,-94.837,-18.9247,-0.4300,-1.6200,9.2600,-1.1875,0.6250,-169.0000,11.7500,28.5625,23.1875,-0.4500,-0.9300,-0.5100,0.0200,-0.6900,9.7800,1,1
3950,1311,50139588,4.938,-0.312,167.439,180.812,-0.226,-0.097,-0.099,99633.02,35.06,-94.130,-94.846,-18.8723,0.5700,-1.4300,9.2200,-1.4375,3.1250,-219.8750,3.5625,30.0625,22.3750,0.4000,-0.7500,-0.5500,0.1700,-0.6800,9.7800,1,1
3962,1315,50258465,6.312,-0.875,-171.169,203.250,-0.231,-0.350,0.315,99636.01,35.05,-94.144,-94.832,-18.9856,-0.2600,-0.0900,9.2500,-1.3750,1.0000,-137.5000,-5.2500,29.6875,24.0000,-0.7000,0.7200,-0.4300,0.4000,-0.5700,9.7800,1,1
3974,1319,50379771,7.438,-2.125,-149.117,230.062,0.047,-0.949,3.331,99643.09,35.06,-94.055,-94.803,-18.6339,-1.1300,-2.6000,9.2900,-1.3125,1.8750,-212.1250,-17.8750,24.5000,23.5625,-1.7300,-2.2400,-0.4800,0.5900,-0.3600,9.7800,1,1
3986,1323,50500044,7.125,-3.688,-127.249,246.188,-0.046,0.551,-2.883,99625.37,35.05,-94.129,-94.815,-18.8062,-0.1400,-1.3800,9.2700,0.3750,0.8125,-87.5000,-26.7500,16.0000,23.1875,-0.6800,-1.2800,-0.5100,0.5300,-0.0900,9.7900,1,1
3998,1327,50620044,7.250,-3.625,-114.836,251.812,-0.019,0.409,-0.074,99627.04,35.05,-94.123,-94.809,-19.2797,0.6500,-1.3600,9.7000,-13.6250,-19.3750,-22.9375,-30.5000,10.0625,22.0000,0.0900,-1.2500,-0.0800,0.5500,-0.1100,9.7800,1,1
4010,1331,50740306,7.625,-3.375,-108.238,255.812,-0.145,0.039,-0.234,99631.42,35.06,-94.138,-94.795,-18.4704,-0.7800,-0.1300,8.8200,-13.3125,-22.9375,-46.6875,-30.5000,7.7500,23.1875,-1.4100,0.0100,-0.9600,0.6300,-0.1500,9.7800,1,1
4022,1335,50859471,8.000,-3.438,-103.550,259.188,-0.242,-0.545,-0.844,99638.31,35.06,-94.153,-94.797,-18.8524,-0.2900,-1.2900,9.3500,-0.4375,-0.6250,-25.0000,-30.8750,5.2500,23.5625,-0.9800,-1.1500,-0.4200,0.6600,-0.1700,9.7800,1,1
4034,1339,50980486,7.125,-2.500,-101.958,256.125,-0.231,0.095,0.389,99630.75,35.04,-94.177,-94.784,-18.7153,-2.1800,-1.9000,9.3200,2.3750,3.2500,146.1250,-30.8750,4.1875,23.1875,-2.7200,-1.5900,-0.4600,0.5400,-0.3000,9.7800,1,1
4046,1343,51100751,5.562,-1.375,-119.283,222.750,-0.054,0.746,0.662,99623.07,35.05,-94.158,-94.766,-18.9735,5.9800,-0.6300,9.1300,2.0625,-4.3750,206.5625,-29.6875,11.8750,22.0000,5.7000,-0.1400,-0.6500,0.2700,-0.4900,9.7900,1,1
4058,1347,51220406,5.250,-1.188,-135.964,214.438,-0.368,-0.905,-1.040,99642.56,35.06,-94.179,-94.771,-18.9765,0.5600,-1.2100,9.3100,0.0000,-0.0625,88.7500,-19.0000,24.8750,24.0000,-1.5300,0.0900,-0.4100,0.2100,-0.5200,9.7900,1,1
4070,1351,51340692,4.750,-1.062,-146.020,207.375,-0.454,0.413,-2.632,99627.00,35.05,-94.272,-94.793,-18.9792,0.1200,-0.8000,9.2700,0.3125,-0.3125,63.5625,-16.7500,25.6875,23.1875,0.0000,-0.2500,-0.5100,0.1300,-0.5500,9.7900,1,1
4082,1355,51460460,4.312,-0.562,-153.241,202.312,-0.471,-0.622,1.301,99639.23,35.07,-94.266,-94.793,-19.0215,-0.1800,-1.1500,9.3300,-0.7500,-1.3125,52.1250,-13.3750,28.1875,22.3750,-0.2700,-0.5400,-0.4600,0.0400,-0.6400,9.7800,1,1
4094,1359,51580866,3.688,-0.312,-160.474,194.625,-0.154,0.123,2.262,99630.42,35.07,-94.226,-94.792,-19.0206,-0.4900,-1.1500,9.3100,0.1875,0.1875,43.3125,-10.0625,29.2500,22.7500,-0.4300,-0.4700,-0.4600,-0.0500,-0.6700,9.7800,1,1
4106,1363,51701497,3.000,-0.500,-168.895,182.438,0.101,1.311,0.722,99616.39,35.06,-94.199,-94.795,-19.0376,0.9800,-0.4700,9.2600,0.7500,-0.4375,108.5625,-6.7500,30.5000,22.7500,1.1500,0.1700,-0.5200,-0.1700,-0.6400,9.7800,1,1
4116,1366,51801498,2.938,-0.438,-175.330,181.188,-0.173,-0.015,-0.072,99632.05,35.06,-94.212,-94.805,-19.0802,-0.4200,-0.9900,9.3400,0.0625,0.1875,-1.3125,-0.8750,31.1875,24.0000,-0.2300,-0.3300,-0.4400,-0.1800,-0.6500,9.7800,1,1
4127,1370,51910455,3.125,-0.250,-176.868,184.750,-0.230,-0.890,-0.489,99642.39,35.06,-94.206,-94.810,-19.0002,0.6100,-1.9300,9.3100,-0.7500,0.2500,-83.1250,-0.0625,30.7500,23.1875,0.6500,-1.0600,-0.3300,-0.1500,-0.6800,9.7800,1,1
4139,1374,52031497,5.250,0.000,-163.752,211.875,-0.260,-0.501,0.208,99637.79,35.07,-94.227,-94.824,-18.9309,0.0300,-0.0800,9.1700,-6.1875,-22.3750,-308.1875,-10.0625,29.2500,23.1875,-0.1800,0.6400,-0.5900,0.2200,-0.7200,9.7700,1,1
4151,1378,52151894,5.750,-1.312,-139.336,234.500,-0.258,-0.227,-0.741,99634.55,35.06,-94.247,-94.818,-18.8544,-0.7600,-2.2500,9.3400,-0.1875,-0.6875,35.4375,-23.0625,21.1875,23.5625,-1.0600,-1.7400,-0.4400,0.3000,-0.5000,9.7800,1,1
4163,1382,52271608,3.500,-0.438,-148.477,190.938,-0.295,-1.047,0.893,99644.24,35.06,-94.231,-94.804,-18.9803,-0.8200,0.6100,9.1600,-11.2500,-4.0625,308.1250,-16.0625,26.0000,22.7500,0.2200,-0.2100,-0.1900,-0.0800,-0.6500,9.7800,1,1
4175,1386,52389371,3.750,-0.625,-165.180,196.500,-0.240,-0.278,0.233,99635.16,35.07,-94.246,-94.810,-18.9388,0.1300,-1.3600,9.2400,1.8750,10.2500,-540.9375,-2.2500,30.5000,23.5625,0.5500,0.2500,-0.4100,0.0100,-0.6200,9.7800,1,1
4187,1390,52510494,5.500,-1.188,-140.990,228.625,-0.195,-0.710,1.787,99640.27,35.08,-94.213,-94.795,-18.8758,-1.3900,-2.1600,9.3500,-2.0000,-2.6875,263.1250,-20.0000,24.1875,22.0000,-1.1400,0.2000,-0.4200,0.2600,-0.5300,9.7800,1,1
4197,1393,52609489,4.000,-0.750,-147.785,198.750,-0.412,-0.688,-2.591,99640.00,35.05,-94.275,-94.817,-19.6702,-0.2100,2.0200,9.7500,5.5000,-6.5625,220.1250,-22.5625,21.6875,22.3750,-1.4800,3.1000,-1.1700,0.0000,-0.5800,9.7800,1,1
4207,1396,52711466,5.000,-0.875,-152.981,218.688,-0.367,0.295,-0.895,99628.39,35.04,-94.310,-94.790,-18.2375,-1.5900,-3.7900,8.8200,5.0000,-10.5625,-552.9375,-8.0625,29.7500,23.1875,3.2900,2.6200,0.6400,0.1700,-0.5700,9.7800,1,1
4219,1400,52829475,4.625,-0.750,-140.853,213.125,-0.155,-0.597,2.121,99638.93,35.04,-94.246,-94.756,-18.1190,4.5200,2.7300,8.0600,-5.8750,7.6250,642.7500,-26.0000,19.0625,22.3750,3.7400,1.3800,0.5600,0.0700,-0.6700,9.7800,1,1
4232,1404,52960497,4.625,-0.750,-155.240,214.312,-0.492,-1.107,-2.845,99644.95,35.03,-94.310,-94.776,-17.6084,-4.6200,-1.1300,7.9800,19.1875,9.7500,-605.8750,-5.5625,30.5625,24.0000,-0.3000,0.4800,1.4700,0.1800,-0.5700,9.7800,1,1
4243,1407,53064219,4.688,-0.875,-140.651,215.312,-0.604,-0.740,-1.670,99640.62,35.03,-94.377,-94.809,-17.6621,-0.5700,0.7500,7.8300,-2.9375,10.5625,589.3125,-24.0625,18.2500,22.7500,-0.6900,1.3300,-1.9400,0.1200,-0.5800,9.7800,1,1
4255,1411,53179471,4.000,-0.062,-155.997,201.750,-0.615,-0.692,-0.149,99640.05,35.04,-94.416,-94.852,-19.2493,-2.4400,-1.3100,9.5600,-1.1875,6.1250,-378.7500,-8.1875,29.3750,22.7500,-2.4400,-0.5900,-0.2100,0.0500,-0.7000,9.7800,1,1
4266,1414,53288891,5.250,-1.000,-142.258,222.750,-0.402,-1.690,3.017,99651.84,35.04,-94.348,-94.849,-20.2910,7.6200,-1.6700,10.5500,-2.9375,-5.0625,358.2500,-22.2500,22.0625,22.3750,7.4000,-1.1100,0.7700,0.2100,-0.5500,9.7800,1,1
4278,1418,53403041,3.750,-0.250,-156.188,197.750,-0.023,0.723,1.505,99623.34,35.02,-94.332,-94.865,-19.3356,-6.6400,-3.9900,9.8400,16.6250,7.5625,-291.4375,-12.2500,27.5625,23.5625,-6.6000,-3.3000,0.0500,-0.0400,-0.6900,9.7800,1,1
4288,1421,53501442,5.125,-1.000,-147.874,221.188,0.202,0.084,3.806,99630.88,35.03,-94.228,-94.857,-19.1020,4.4500,0.9600,9.1700,-0.0625,0.1875,16.6875,-14.0625,27.2500,24.0000,5.8600,1.3300,0.0000,0.1900,-0.5500,9.7800,1,1
4299,1424,53603598,4.000,-0.062,-151.296,200.812,0.275,0.076,0.583,99630.98,35.03,-94.175,-94.857,-19.2379,-4.3500,-3.1600,9.6800,-13.8750,-2.3750,43.8125,-18.5000,25.3750,23.1875,-4.3500,-2.4400,-0.0900,0.0000,-0.7200,9.7700,1,1
4309,1427,53701748,4.250,-0.062,-154.319,206.062,0.149,0.178,-1.007,99629.78,35.02,-94.182,-94.861,-18.8238,3.0900,-2.4400,9.2200,-0.6250,0.5625,-32.6875,-11.8750,27.8750,24.3750,1.8400,-1.7900,-0.5400,0.0500,-0.7100,9.7800,1,1
4321,1431,53821557,4.188,0.000,-154.023,206.125,-0.092,0.024,-2.838,99631.60,35.04,-94.233,-94.872,-19.0480,-0.1800,-1.0100,9.3400,-0.1250,0.1250,-0.2500,-13.2500,26.8750,22.7500,-0.2100,-0.3500,-0.4500,0.0400,-0.7300,9.7700,1,1
4333,1435,53943506,4.250,0.125,-153.547,206.312,-0.329,-1.328,-1.392,99647.55,35.04,-94.251,-94.880,-19.1121,-2.3400,-1.4000,9.4300,-1.7500,-3.9375,38.5000,-14.7500,26.5000,24.3750,-2.3900,-0.6500,-0.3300,0.0500,-0.7400,9.7700,1,1
4345,1439,54062489,4.125,0.062,-154.700,205.188,-0.125,0.697,-0.524,99623.65,35.06,-94.286,-94.854,-19.0550,-0.8100,-0.9500,9.3400,0.0625,0.0625,-18.3125,-13.0000,27.2500,22.7500,-0.8800,-0.0700,-0.4100,0.0300,-0.7400,9.7700,1,1
4357,1443,54183623,4.062,0.188,-154.589,205.562,0.014,0.782,0.772,99622.65,35.05,-94.251,-94.849,-19.0097,0.0000,-1.3200,9.3200,-0.3125,-0.1250,-7.5625,-14.7500,27.5625,23.5625,-0.1800,-0.7700,-0.5000,0.0100,-0.7600,9.7700,1,1
4369,1447,54303611,5.875,0.000,-145.974,228.688,-0.148,-0.297,-0.545,99635.38,35.06,-94.239,-94.838,-18.8014,-1.5100,-1.6300,9.2100,-4.2500,1.6250,-327.6250,-16.6875,26.0625,24.7500,-2.5900,-1.4200,-0.3500,0.3200,-0.7300,9.7700,1,1
4381,1451,54423782,7.375,-2.062,-118.109,262.438,-0.178,0.431,-1.462,99626.78,35.07,-94.269,-94.845,-19.3721,1.0800,1.6400,9.4000,18.3750,44.8125,-150.9375,-30.0000,7.1875,23.1875,-0.3900,1.6100,-0.3400,0.5800,-0.3800,9.7800,1,1
4393,1455,54544309,6.875,-2.812,-98.034,272.562,-0.078,0.670,0.534,99623.96,35.07,-94.252,-94.836,-18.9868,-0.6700,-0.4900,9.3500,0.3125,0.5000,-64.5000,-31.5000,0.8750,23.1875,-1.1600,-0.2400,-0.4300,0.4900,-0.2400,9.7900,1,1
4405,1459,54663459,6.938,-3.125,-87.717,277.812,-0.473,-0.758,-2.925,99640.84,35.07,-94.311,-94.834,-18.9517,0.0600,-0.8800,9.3300,0.6250,7.5000,-36.2500,-31.0625,-1.6875,22.7500,-0.7500,-0.8800,-0.4700,0.5000,-0.2000,9.7900,1,1
4417,1463,54784213,6.125,-2.188,-83.495,278.250,-0.235,0.847,0.929,99621.88,35.08,-94.321,-94.828,-18.9588,-0.2000,-0.9400,9.3200,0.1875,-0.1250,-3.5000,-31.5000,-5.0000,23.5625,-0.5700,-0.5900,-0.4600,0.3600,-0.3500,9.7900,1,1
4429,1467,54904696,5.062,-1.188,-82.473,277.375,-0.243,0.319,0.847,99628.10,35.06,-94.311,-94.824,-19.1043,-0.3700,-0.8600,9.4200,0.0625,-0.3750,8.0000,-31.5000,-4.2500,23.5625,-0.5600,-0.3200,-0.3600,0.1800,-0.5300,9.7900,1,1
4441,1471,55022643,4.438,-0.625,-83.007,275.938,-0.421,-0.498,-0.988,99637.77,35.09,-94.335,-94.836,-19.0012,-0.2500,-0.9600,9.3000,0.0625,0.0000,20.5625,-31.0625,-3.5625,23.5625,-0.3100,-0.3200,-0.4200,0.0800,-0.6200,9.7800,1,1
4453,1475,55144792,4.250,-0.312,-83.763,276.625,-0.103,0.372,2.625,99627.48,35.08,-94.293,-94.828,-18.9602,-0.4400,-0.7900,9.2400,0.0625,-0.5000,-43.8750,-31.5000,-2.7500,23.1875,-0.4900,-0.1000,-0.5400,0.0500,-0.6800,9.7800,1,1
4465,1479,55264472,4.062,-0.062,-82.857,277.375,0.093,0.202,1.661,99629.48,35.07,-94.221,-94.819,-19.0595,0.0900,-0.9000,9.3400,-0.5000,0.0000,8.8750,-30.3750,-3.8750,22.7500,-0.2100,-0.2500,-0.4400,0.0100,-0.7200,9.7700,1,1
4477,1483,55385114,3.250,-0.062,-88.044,264.000,0.042,1.116,-1.968,99618.70,35.07,-94.246,-94.827,-19.0035,-0.8700,-1.0100,9.2700,0.5625,-2.8125,147.9375,-31.8750,-3.1875,23.1875,-0.7400,-0.3000,-0.5000,-0.1300,-0.7100,9.7700,1,1
4489,1487,55505492,2.062,-0.438,-102.752,245.062,-0.114,-0.130,-0.726,99633.41,35.08,-94.230,-94.828,-19.0713,0.0000,-1.6400,9.3300,-0.8750,-0.6250,120.8125,-30.3750,5.7500,23.1875,0.3400,-0.9900,-0.4400,-0.3300,-0.6500,9.7700,1,1
