=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 13:29:59 =~=~=~=~=~=~=~=~=~=~=~=
5342,1452,54458291,8.188,-0.625,49.688,49.688,0.263,0.078,0.560,100058.43,36.54,-95.039,-96.390,-19.4255,0.6900,-0.5500,9.7900,0.0000,0.0625,-0.0625,-19.0625,12.1875,104.7500,-0.0100,0.0600,0.0300,0.7100,-0.6200,9.7600,1,1
5356,1456,54576674,8.188,-0.625,49.688,49.688,0.449,1.088,1.024,100046.45,36.53,-95.063,-96.407,-19.4115,0.7100,-0.5800,9.7800,0.0000,0.0000,-0.1250,-18.6875,11.8750,104.3750,-0.0100,0.0200,0.0200,0.7100,-0.6200,9.7600,1,1
5370,1460,54696389,8.188,-0.625,49.688,49.688,0.528,0.666,1.113,100051.45,36.53,-95.054,-96.418,-19.4316,0.7300,-0.5800,9.8000,0.1250,0.0000,-0.0625,-18.2500,12.1875,105.2500,0.0100,0.0300,0.0400,0.7100,-0.6200,9.7600,1,1
5385,1464,54817039,8.188,-0.625,49.688,49.688,0.165,-0.453,-2.036,100064.72,36.54,-95.134,-96.447,-19.4215,0.7200,-0.5800,9.7900,0.1250,0.1250,-0.1250,-18.2500,11.5000,104.8750,0.0000,0.0300,0.0300,0.7100,-0.6200,9.7600,1,1
5399,1468,54936705,8.188,-0.625,49.688,49.688,0.540,1.526,2.173,100041.25,36.54,-95.137,-96.459,-19.4383,0.7000,-0.6000,9.8100,0.0000,0.1250,0.1250,-17.5625,11.5000,105.2500,0.0100,0.0400,0.0300,0.7100,-0.6200,9.7600,1,1
5414,1472,55059291,8.188,-0.625,49.688,49.688,0.366,-0.644,0.965,100066.98,36.56,-95.127,-96.469,-19.4484,0.7200,-0.6000,9.8200,-0.1250,0.1250,0.0000,-18.6875,11.8750,105.6875,0.0000,0.0100,0.0600,0.7100,-0.6200,9.7600,1,1
5426,1475,55158291,8.188,-0.625,49.688,49.688,0.548,2.496,-2.831,100029.75,36.52,-95.187,-96.491,-19.4527,0.7200,-0.5700,9.8200,-0.0625,-0.1250,0.0000,-17.5625,11.8750,104.8750,0.0000,0.0500,0.0600,0.7100,-0.6200,9.7600,1,1
5440,1479,55277135,8.188,-0.625,49.688,49.688,0.783,1.068,3.254,100046.68,36.53,-95.109,-96.486,-19.4146,0.7300,-0.5600,9.7800,0.0000,-0.0625,0.0000,-19.0625,11.8750,104.8750,0.0000,0.0200,0.0100,0.7100,-0.6200,9.7600,1,1
5454,1483,55397389,8.188,-0.625,49.688,49.688,0.724,0.392,-0.444,100054.70,36.54,-95.100,-96.494,-19.4313,0.7100,-0.5800,9.8000,0.0000,-0.0625,0.1250,-17.8750,12.1875,104.0625,0.0000,0.0200,0.0000,0.7100,-0.6200,9.7600,1,1
5469,1487,55517477,8.188,-0.625,49.688,49.688,0.604,-0.890,0.313,100069.91,36.54,-95.084,-96.501,-19.4231,0.7300,-0.5700,9.7900,0.0000,-0.1250,0.0625,-17.5625,11.5000,104.0625,-0.4900,-0.2900,-0.0300,0.7100,-0.6200,9.7600,1,1
